孙仲武|男|孙仲武|白族|2005-11-06|群众|140726200511067901|伊斯兰教|羽毛球||||18395270117|天津||||||高中|未婚|O|163||||||2019-05-24|14||92467106101|140726200511067901||18395270117@163.com||陕西|营养师|高中|||中国|5|||||20190524||||||l9bj25xhp||导入||||
俞用华|男|俞用华|汉族|1929-08-08|群众|450324192908084671|佛教|羽毛球||||15397478850|安徽||||||大专|已婚|O|184||||||2019-05-24|90||696813337|450324192908084671||696813337@qq.com||江苏|作业员|大专|||中国|5|||||20190524||||||gchjewbvi8||导入||||
赵凤民|女|赵凤民|汉族|2018-11-11|群众|371002201811117711|伊斯兰教|通俗流行声乐||||17165307241|黑龙江||||||高中|未婚|O|169||||||2019-05-24|1||862694647|371002201811117711||862694647@qq.com||河北|教练|高中|||中国|3|||||20190524||||||2g6bt7dj4||导入||||
杜国志|男|杜国志|汉族|2017-07-19|群众|140924201707191448|伊斯兰教|冰球||||17330268919|河北||||||本科|未婚|O|184||||||2019-05-24|2||93103601006|140924201707191448||93103601006@qq.com||广东|营养师|本科|||中国|2|||||20190524||||||ol0jkz1vit||导入||||
沈卫民|男|沈卫民|汉族|1997-06-12|群众|61082719970612889X|基督教|琵琶||||17374536402|天津||||||高中|未婚|AB|162||||||2019-05-24|22||7106748856|61082719970612889X||7106748856@qq.com||河北|裁判|高中|||中国|5|||||20190524||||||6r398ev||导入||||
王璞|男|王璞|汉族|1959-04-18|群众|371400195904184666|伊斯兰教|书法||||18513203967|辽宁||||||本科|已婚|O|165||||||2019-05-24|60||8005636310|371400195904184666||8005636310@qq.com||河北|运动员|本科|||中国|2|||||20190524||||||18ztaqjr||导入||||
付奎|男|付奎|汉族|1948-07-10|群众|610800194807106726|基督教|水粉画||||13466799466|北京||||||本科|已婚|AB|179||||||2019-05-24|71||144002184|610800194807106726||144002184@qq.com||山东|特工|本科|||中国|5|||||20190524||||||21pgta8y||导入||||
冯楠|男|冯楠|壮族|2009-06-18|群众|410411200906187785|佛教|剪纸||||17198116561|内蒙古||||||本科|未婚|O|167||||||2019-05-24|10||7463410623|410411200906187785||17198116561@163.com||北京|会记|本科|||中国|4|||||20190524||||||hmeuwtsy0||导入||||
马德坡|男|马德坡|维吾尔族|1955-08-01|群众|420324195508016280|道教|篮球||||17685341558|湖北||||||本科|已婚|O|173||||||2019-05-24|64||849923561|420324195508016280||849923561@qq.com||山东|营养师|本科|||中国|4|||||20190524||||||ekavxz1sh7||导入||||
孙双红|男|孙双红|汉族|2003-12-27|群众|231100200312278032|基督教|书法||||17853851752|四川||||||大专|未婚|O|171||||||2019-05-24|16||3710976183|231100200312278032||17853851752@163.com||河北|教练|大专|||中国|4|||||20190524||||||kpr5tn||导入||||
刘新|男|刘新|汉族|1984-06-28|群众|532526198406287519|道教|通俗流行声乐||||18515339114|重庆||||||本科|已婚|A|178||||||2019-05-24|35||8062101009|532526198406287519||8062101009@qq.com||江苏|管理员|本科|||中国|5|||||20190524||||||dptqkx||导入||||
黄玉刚|男|黄玉刚|汉族|1968-11-03|党员|152221196811038374|基督教|茶艺||||15921686337|重庆||||||高中|已婚|AB|157||||||2019-05-24|51||204010640|152221196811038374||204010640@qq.com||上海|警察|高中|||中国|3|||||20190524||||||opqimut||导入||||
陈永志|男|陈永志|汉族|1945-05-11|群众|430000194505111442|伊斯兰教|素描||||13866591271|上海||||||本科|已婚|O|182||||||2019-05-24|74||1001088500|430000194505111442||1001088500@qq.com||广东|车手|本科|||中国|3|||||20190524||||||4lhdnfva2||导入||||
张拴保|男|张拴保|汉族|1971-08-03|群众|210522197108036678|佛教|桑巴舞||||15159467756|香港||||||本科|已婚|O|163||||||2019-05-24|48||4736310494|210522197108036678||4736310494@qq.com||安徽|教练|本科|||中国|2|||||20190524||||||v53sxjgqy9||导入||||
嘉善县岱辉家具辅料厂|女|嘉善县岱辉家具辅料厂|土家族|1946-02-13|群众|340121194602137148|佛教|油画||||14926969127|天津||||||本科|已婚|O|158||||||2019-05-24|73||7027110327|340121194602137148||14926969127@163.com||浙江|教师|本科|||中国|2|||||20190524||||||0gc548fkwz||导入||||
马文福|女|马文福|汉族|1930-04-13|群众|370402193004138122|基督教|速写||||17160353469|海南||||||本科|已婚|B|159||||||2019-05-24|89||537669456|370402193004138122||17160353469@126.com||河南|作业员|本科|||中国|3|||||20190524||||||msyw8z25av||导入||||
强建军|男|强建军|汉族|1946-08-07|群众|431322194608072541|佛教|游泳||||13650470505|湖北||||||本科|已婚|A|158||||||2019-05-24|73||377162078|431322194608072541||377162078@qq.com||宁夏|设计师|本科|||中国|3|||||20190524||||||t73rx9p0bw||导入||||
张瑞媛|女|张瑞媛|傣族|1963-07-11|群众|441581196307117832|伊斯兰教|琵琶||||13594316717|新疆||||||高中|已婚|AB|181||||||2019-05-24|56||6410999409|441581196307117832||13594316717@163.com||河南|军人|高中|||中国|5|||||20190524||||||lfanbjk||导入||||
张文荣|男|张文荣|汉族|1955-07-06|群众|429004195507064797|伊斯兰教|芭蕾舞||||17117434439|广东||||||大专|已婚|O|159||||||2019-05-24|64||3331072707|429004195507064797||3331072707@qq.com||浙江|药剂师|大专|||中国|2|||||20190524||||||zw28veoubr||导入||||
王东|女|王东|汉族|1947-01-08|群众|41172919470108294X|道教|琵琶||||14791948016|海南||||||本科|已婚|O|170||||||2019-05-24|72||941872636|41172919470108294X||941872636@qq.com||江苏|保险销售|本科|||中国|2|||||20190524||||||gimqs3||导入||||
梁祥亮|男|梁祥亮|汉族|1974-07-14|群众|341203197407143478|伊斯兰教|速写||||14557439369|安徽||||||大专|已婚|O|180||||||2019-05-24|45||548837993|341203197407143478||14557439369@126.com||黑龙江|编剧|大专|||中国|5|||||20190524||||||d9q2a1jz||导入||||
傅璋|男|傅璋|汉族|2003-06-20|群众|430611200306205462|佛教|篮球||||13519581312|云南||||||大专|未婚|O|176||||||2019-05-24|16||7411556710|430611200306205462||7411556710@qq.com||浙江|裁判|大专|||中国|5|||||20190524||||||q0x7uwk1||导入||||
李春龙|男|李春龙|汉族|2018-06-25|群众|421123201806253825|佛教|书法||||13385952062|澳门||||||本科|未婚|A|158||||||2019-05-24|1||5102796340|421123201806253825||13385952062@163.com||黑龙江|护士|本科|||中国|4|||||20190524||||||ofitpg4yu||导入||||
时代|女|时代|朝鲜族|1986-01-16|群众|431028198601169244|佛教|陶艺||||17685217319|广西壮族自治区||||||大专|已婚|O|168||||||2019-05-24|33||83751010982|431028198601169244||83751010982@qq.com||湖北|教师|大专|||中国|2|||||20190524||||||w3v4dtym||导入||||
耿志忠|男|耿志忠|满族|1995-02-10|群众|411503199502103048|佛教|芭蕾舞||||14549486581|澳门||||||博士|未婚|O|184||||||2019-05-24|24||917177618|411503199502103048||917177618@qq.com||辽宁|制片|博士|||中国|3|||||20190524||||||jkhdzof||导入||||
夏昌军|男|夏昌军|汉族|1931-02-04|群众|140924193102043525|基督教|提琴||||15383785030|四川||||||本科|已婚|O|180||||||2019-05-24|88||511908287|140924193102043525||511908287@qq.com||浙江|营业员|本科|||中国|2|||||20190524||||||y5ilub||导入||||
李启陆|男|李启陆|汉族|1953-03-22|群众|451100195303221680|伊斯兰教|跑步||||18276342518|上海||||||本科|已婚|O|161||||||2019-05-24|66||7111310249|451100195303221680||18276342518@163.com||湖北|司机|本科|||中国|2|||||20190524||||||weahx8m||导入||||
吴哈斯娜|女|吴哈斯娜|黎族|2003-07-22|党员|370406200307223410|佛教|乒乓球||||15390719881|海南||||||本科|未婚|O|161||||||2019-05-24|16||209344148|370406200307223410||15390719881@163.com||内蒙古|厨师|本科|||中国|2|||||20190524||||||zkmia8||导入||||
马保银|男|马保银|白族|1937-11-14|群众|411321193711149338|道教|芭蕾舞||||14780273235|辽宁||||||本科|已婚|AB|176||||||2019-05-24|82||249545943|411321193711149338||14780273235@163.com||宁夏|场务|本科|||中国|2|||||20190524||||||leaydovp||导入||||
何广辉|男|何广辉|汉族|1999-06-19|群众|500233199906190304|佛教|跑步||||15059214231|上海||||||大专|未婚|O|183||||||2019-05-24|20||761437547|500233199906190304||761437547@qq.com||辽宁|人事|大专|||中国|5|||||20190524||||||istybz5||导入||||
周利华|男|周利华|汉族|1992-12-09|群众|410421199212099438|基督教|通俗流行声乐||||18532946374|江西||||||本科|未婚|O|169||||||2019-05-24|27||576754147|410421199212099438||18532946374@163.com||浙江|服务员|本科|||中国|3|||||20190524||||||x3mt0ayhn||导入||||
王利瑞|女|王利瑞|汉族|1943-10-15|群众|450105194310159252|伊斯兰教|水彩画||||15382993065|宁夏回族自治区||||||本科|已婚|O|166||||||2019-05-24|76||6592249106|450105194310159252||6592249106@qq.com||河南|保姆|本科|||中国|4|||||20190524||||||ymuq9ijof||导入||||
祝惠平|男|祝惠平|汉族|2016-02-19|群众|430611201602193122|佛教|乒乓球||||17517954759|安徽||||||大专|未婚|B|181||||||2019-05-24|3||29510968610|430611201602193122||17517954759@163.com||辽宁|培训师|大专|||中国|4|||||20190524||||||6wjczqg||导入||||
刘子义|男|刘子义|汉族|2002-12-25|群众|610924200212251232|伊斯兰教|乒乓球||||17360231237|湖北||||||本科|未婚|B|184||||||2019-05-24|17||948683892|610924200212251232||948683892@qq.com||山东|厨师|本科|||中国|4|||||20190524||||||uf5jaqmb3x||导入||||
李培勇|男|李培勇|汉族|2005-10-08|群众|330600200510085397|基督教|水粉画||||17576312152|吉林||||||大专|未婚|O|176||||||2019-05-24|14||581820245|330600200510085397||17576312152@126.com||广东|保姆|大专|||中国|3|||||20190524||||||8uxpr90o||导入||||
计赛|女|计赛|汉族|1976-11-28|群众|130827197611287309|伊斯兰教|高尔夫||||18777503121|山西||||||大专|已婚|O|169||||||2019-05-24|43||2753102088|130827197611287309||18777503121@163.com||河北|总务人员|大专|||中国|2|||||20190524||||||rbqz0h||导入||||
田立明|男|田立明|汉族|1947-08-12|群众|220300194708120135|伊斯兰教|小品主持||||18064093099|安徽||||||高中|已婚|O|179||||||2019-05-24|72||525657055|220300194708120135||525657055@qq.com||安徽|作业员|高中|||中国|3|||||20190524||||||v4y12h5n||导入||||
方向平|男|方向平|壮族|1986-10-21|群众|370786198610215016|伊斯兰教|跑步||||17390742978|甘肃||||||本科|已婚|O|179||||||2019-05-24|33||8310511043|370786198610215016||8310511043@qq.com||浙江|演员|本科|||中国|3|||||20190524||||||f0ciqs5yab||导入||||
葛业远|男|葛业远|汉族|1980-01-06|群众|513229198001065934|道教|羽毛球||||17874012240|重庆||||||高中|已婚|O|158||||||2019-05-24|39||2050104022|513229198001065934||17874012240@163.com||安徽|教师|高中|||中国|4|||||20190524||||||0h6t4xaq||导入||||
陈桂香|女|陈桂香|黎族|1987-03-10|群众|210700198703103617|基督教|文案写作||||18161664194|福建||||||高中|已婚|O|170||||||2019-05-24|32||1592346107|210700198703103617||1592346107@qq.com||浙江|经纪|高中|||中国|2|||||20190524||||||rdb9i8ouyw||导入||||
张恩华|男|张恩华|汉族|1965-09-08|群众|140900196509080806|基督教|芭蕾舞||||17073267493|河南||||||本科|已婚|AB|179||||||2019-05-24|54||408658941|140900196509080806||17073267493@126.com||福建|演员|本科|||中国|4|||||20190524||||||y4t5caqmx||导入||||
李朝国|男|李朝国|汉族|1930-05-26|群众|420821193005262729|基督教|剪纸||||18952771350|广西壮族自治区||||||本科|已婚|B|167||||||2019-05-24|89||400275078|420821193005262729||400275078@qq.com||河北|场务|本科|||中国|3|||||20190524||||||qar3u2jcnx||导入||||
周友近|男|周友近|侗族|1941-03-16|群众|360302194103165107|佛教|跑步||||15055650850|山东||||||大专|已婚|O|171||||||2019-05-24|78||987773474|360302194103165107||987773474@qq.com||浙江|教练|大专|||中国|3|||||20190524||||||gkns94t8d||导入||||
魏大海|男|魏大海|汉族|1955-09-16|群众|530921195509164356|基督教|民族舞||||14584074459|江苏||||||本科|已婚|O|176||||||2019-05-24|64||8171025272|530921195509164356||8171025272@qq.com||内蒙古|警察|本科|||中国|4|||||20190524||||||me2jvxhrs||导入||||
姚刚|男|姚刚|汉族|1955-06-23|党员|411200195506238261|基督教|美声||||17160530156|云南||||||本科|已婚|O|178||||||2019-05-24|64||9610655554|411200195506238261||17160530156@126.com||湖北|军人|本科|||中国|3|||||20190524||||||ylfd9osct3||导入||||
谢占家|男|谢占家|朝鲜族|1977-03-23|群众|36020019770323225X|伊斯兰教|篮球||||17284522863|青海||||||本科|已婚|O|159||||||2019-05-24|42||3601107708|36020019770323225X||3601107708@qq.com||河南|保安|本科|||中国|2|||||20190524||||||f190ir||导入||||
林丰硕|男|林丰硕|汉族|1999-02-15|群众|469033199902151732|道教|羽毛球||||17139747556|贵州||||||大专|未婚|O|170||||||2019-05-24|20||7885410199|469033199902151732||7885410199@qq.com||广东|售票员|大专|||中国|5|||||20190524||||||cbuxld||导入||||
李冬娣|女|李冬娣|汉族|1982-03-21|团员|130404198203210132|道教|桑巴舞||||18164508064|天津||||||本科|已婚|O|160||||||2019-05-24|37||626384613|130404198203210132||18164508064@163.com||广东|调酒师|本科|||中国|5|||||20190524||||||3abhg6||导入||||
马杰|男|马杰|汉族|1957-05-14|群众|640202195705141360|伊斯兰教|美声||||17559879159|河南||||||硕士|已婚|O|167||||||2019-05-24|62||596351279|640202195705141360||596351279@qq.com||安徽|乐师|硕士|||中国|4|||||20190524||||||cba6go7qn||导入||||
徐健|男|徐健|汉族|1998-09-29|群众|51082219980929473X|伊斯兰教|速写||||13897316386|广西壮族自治区||||||本科|未婚|O|166||||||2019-05-24|21||1605106378|51082219980929473X||13897316386@126.com||江苏|车手|本科|||中国|2|||||20190524||||||k87ej31ct||导入||||
林方霞|女|林方霞|汉族|1947-09-18|党员|341802194709187110|伊斯兰教|冰球||||13165858479|浙江||||||本科|已婚|O|162||||||2019-05-24|72||295025107|341802194709187110||295025107@qq.com||江苏|会记|本科|||中国|4|||||20190524||||||ujdqpa||导入||||
周全花|女|周全花|汉族|1978-02-18|群众|43050019780218995X|伊斯兰教|桑巴舞||||13036098801|上海||||||本科|已婚|O|157||||||2019-05-24|41||904622264|43050019780218995X||13036098801@163.com||河南|培训师|本科|||中国|3|||||20190524||||||c4nw8ajsy||导入||||
于潇|男|于潇|汉族|1957-04-14|群众|54222119570414564X|道教|水粉画||||18139227683|香港||||||本科|已婚|O|162||||||2019-05-24|62||15810511090|54222119570414564X||18139227683@126.com||湖南|裁判|本科|||中国|5|||||20190524||||||kpo1vw5r2c||导入||||
徐志怀|男|徐志怀|汉族|1951-07-10|群众|231024195107104879|伊斯兰教|陶艺||||13528300950|澳门||||||本科|已婚|O|180||||||2019-05-24|68||81081210739|231024195107104879||81081210739@qq.com||湖北|导游|本科|||中国|5|||||20190524||||||i1mnq0p||导入||||
黄春期|男|黄春期|瑶族|1972-06-20|党员|610821197206200886|道教|旱冰||||13788197551|云南||||||本科|已婚|O|165||||||2019-05-24|47||410915736|610821197206200886||410915736@qq.com||福建|健身教练|本科|||中国|4|||||20190524||||||t7omgiyh3||导入||||
唐忠明|男|唐忠明|汉族|1943-02-17|群众|430382194302175375|佛教|民族舞||||18398213254|西藏||||||本科|已婚|O|180||||||2019-05-24|76||6632110804|430382194302175375||6632110804@qq.com||浙江|设计师|本科|||中国|4|||||20190524||||||5zod2lsejk||导入||||
刘梦梦|女|刘梦梦|壮族|2016-09-03|群众|61072620160903681X|伊斯兰教|跑步||||17743557865|湖南||||||本科|未婚|B|162||||||2019-05-24|3||923092613|61072620160903681X||17743557865@163.com||广东|厨师|本科|||中国|2|||||20190524||||||yoexwn||导入||||
吴宁|女|吴宁|汉族|1949-06-30|团员|36042819490630654X|基督教|水粉画||||13362696354|澳门||||||本科|已婚|O|176||||||2019-05-24|70||463073908|36042819490630654X||463073908@qq.com||河南|厨师|本科|||中国|3|||||20190524||||||6ujvdi||导入||||
傅小国|男|傅小国|汉族|1986-04-05|群众|440306198604058581|佛教|手工艺||||18392118646|澳门||||||大专|已婚|O|170||||||2019-05-24|33||84141050103|440306198604058581||18392118646@163.com||江苏|服务员|大专|||中国|5|||||20190524||||||ysfh84||导入||||
周妍嫦|女|周妍嫦|瑶族|2017-02-25|群众|37108120170225064X|基督教|素描||||18262155740|四川||||||本科|未婚|O|180||||||2019-05-24|2||1414610609|37108120170225064X||1414610609@qq.com||浙江|特工|本科|||中国|5|||||20190524||||||cprw5ob||导入||||
吴奕涛|男|吴奕涛|汉族|2005-10-13|群众|361030200510132407|道教|民族舞||||13614550028|西藏||||||硕士|未婚|AB|167||||||2019-05-24|14||442086767|361030200510132407||13614550028@126.com||广东|保安|硕士|||中国|2|||||20190524||||||82x5d3qu9||导入||||
孔令善|男|孔令善|汉族|2010-02-01|群众|513436201002013449|伊斯兰教|剪纸||||15543094522|湖北||||||本科|未婚|O|161||||||2019-05-24|9||9410685363|513436201002013449||15543094522@163.com||甘肃|保险销售|本科|||中国|4|||||20190524||||||soetzi0j||导入||||
周义宝|男|周义宝|汉族|1951-12-23|群众|350111195112231020|佛教|速写||||15322945355|河北||||||高中|已婚|AB|165||||||2019-05-24|68||324182807|350111195112231020||324182807@qq.com||山东|医生|高中|||中国|2|||||20190524||||||m890uk1b||导入||||
薛建军|男|薛建军|汉族|1961-03-14|群众|411726196103144557|基督教|摄影||||18886824294|广西壮族自治区||||||大专|已婚|O|175||||||2019-05-24|58||71102375110|411726196103144557||18886824294@126.com||湖北|乐师|大专|||中国|3|||||20190524||||||jtboe5z||导入||||
方宝真|男|方宝真|汉族|1932-10-12|群众|130127193210129645|道教|文案写作||||14775570625|重庆||||||硕士|已婚|O|169||||||2019-05-24|87||658286164|130127193210129645||658286164@qq.com||浙江|按摩技师|硕士|||中国|3|||||20190524||||||g3e1c4||导入||||
陈子刚|男|陈子刚|满族|1976-10-13|群众|361128197610139031|基督教|美声||||15122238829|台湾||||||本科|已婚|O|155||||||2019-05-24|43||490773273|361128197610139031||490773273@qq.com||湖北|翻译|本科|||中国|5|||||20190524||||||9gtkbej||导入||||
周小慧|女|周小慧|汉族|1992-11-06|党员|533324199211064528|基督教|提琴||||15030637848|陕西||||||博士|未婚|O|167||||||2019-05-24|27||3181103297|533324199211064528||3181103297@qq.com||福建|教练|博士|||中国|3|||||20190524||||||41h5oypa8m||导入||||
户维鑫|男|户维鑫|朝鲜族|1976-01-15|群众|610621197601155439|伊斯兰教|美声||||18518762771|黑龙江||||||高中|已婚|AB|167||||||2019-05-24|43||8103745242|610621197601155439||8103745242@qq.com||湖北|经纪|高中|||中国|2|||||20190524||||||rq635ih90a||导入||||
苏春明|男|苏春明|回族|1949-01-23|群众|331081194901233711|道教|芭蕾舞||||14586748380|广西壮族自治区||||||大专|已婚|B|180||||||2019-05-24|70||912337346|331081194901233711||912337346@qq.com||广东|总台|大专|||中国|5|||||20190524||||||9pqe8im||导入||||
周铭煌|男|周铭煌|汉族|2018-05-19|群众|450326201805198240|道教|高尔夫||||13172487507|河南||||||大专|未婚|B|175||||||2019-05-24|1||818834633|450326201805198240||13172487507@163.com||福建|服务员|大专|||中国|5|||||20190524||||||4a9felto||导入||||
蔡欣颜|女|蔡欣颜|汉族|1985-08-29|党员|520622198508291152|佛教|茶艺||||15547343599|江西||||||本科|已婚|O|164||||||2019-05-24|34||758350987|520622198508291152||758350987@qq.com||浙江|设计师|本科|||中国|2|||||20190524||||||hercfo04as||导入||||
张丕夏|男|张丕夏|哈萨克族|2010-03-08|群众|140729201003085373|道教|街舞||||18553700705|青海||||||本科|未婚|O|172||||||2019-05-24|9||212404612|140729201003085373||18553700705@163.com||山东|科研人员|本科|||中国|5|||||20190524||||||i2uz8go||导入||||
王汉川|男|王汉川|彝族|1984-04-20|群众|610831198404208771|佛教|跑步||||18530574379|辽宁||||||本科|已婚|O|183||||||2019-05-24|35||5108776610|610831198404208771||5108776610@qq.com||陕西|特工|本科|||中国|4|||||20190524||||||iwec8p4b||导入||||
詹向军|男|詹向军|哈萨克族|1943-05-04|群众|341702194305040205|基督教|手工艺||||17717941497|湖南||||||本科|已婚|O|180||||||2019-05-24|76||773819295|341702194305040205||17717941497@163.com||浙江|营养师|本科|||中国|3|||||20190524||||||eg2pjq||导入||||
黄燕锋|男|黄燕锋|汉族|1993-08-21|群众|52032519930821036X|佛教|茶艺||||15971015696|上海||||||本科|未婚|O|178||||||2019-05-24|26||965165590|52032519930821036X||15971015696@126.com||广东|教练|本科|||中国|4|||||20190524||||||jpievws1u||导入||||
康传立|男|康传立|汉族|2001-09-05|群众|460106200109056696|伊斯兰教|琵琶||||13346997145|湖北||||||大专|未婚|O|165||||||2019-05-24|18||190885530|460106200109056696||190885530@qq.com||山东|演员|大专|||中国|5|||||20190524||||||d836azvb4||导入||||
徐斯润|男|徐斯润|汉族|2005-10-05|群众|320706200510050743|道教|民族舞||||13480541816|贵州||||||本科|未婚|O|166||||||2019-05-24|14||73108725610|320706200510050743||13480541816@126.com||广东|人事|本科|||中国|2|||||20190524||||||6aflq1||导入||||
陈福喜|男|陈福喜|汉族|1957-11-09|群众|542326195711097663|佛教|通俗流行声乐||||14541493296|贵州||||||大专|已婚|O|184||||||2019-05-24|62||213467677|542326195711097663||14541493296@126.com||内蒙古|工程师|大专|||中国|2|||||20190524||||||b643gs9uj||导入||||
梁耀胜|男|梁耀胜|汉族|1994-06-11|党员|431021199406113683|基督教|冰球||||15570479622|香港||||||本科|未婚|O|159||||||2019-05-24|25||5881099072|431021199406113683||15570479622@163.com||广西|营业员|本科|||中国|2|||||20190524||||||n0v6pb||导入||||
王宏文|男|王宏文|哈尼族|1976-05-31|群众|140430197605312238|基督教|摄影||||17060215486|湖南||||||本科|已婚|O|156||||||2019-05-24|43||692065913|140430197605312238||692065913@qq.com||甘肃|咨询师|本科|||中国|5|||||20190524||||||84ri2lh6||导入||||
曾凡涛|男|曾凡涛|苗族|1940-10-29|群众|370104194010298537|佛教|文案写作||||13550822020|海南||||||本科|已婚|A|176||||||2019-05-24|79||211646015|370104194010298537||13550822020@163.com||湖北|健身教练|本科|||中国|3|||||20190524||||||6znw504xdf||导入||||
江雪梅|女|江雪梅|汉族|1982-07-04|群众|411103198207046523|佛教|摄影||||17225494310|新疆||||||大专|已婚|O|162||||||2019-05-24|37||367027990|411103198207046523||367027990@qq.com||广东|设计师|大专|||中国|5|||||20190524||||||5l0qr9w1||导入||||
黄大贵|男|黄大贵|汉族|1977-06-19|群众|330106197706191577|佛教|提琴||||13465298266|广西壮族自治区||||||本科|已婚|O|171||||||2019-05-24|42||442953554|330106197706191577||442953554@qq.com||福建|工程师|本科|||中国|2|||||20190524||||||kygldu||导入||||
许金和|男|许金和|汉族|2006-03-07|群众|410225200603072443|佛教|剪纸||||14529479929|浙江||||||大专|未婚|AB|166||||||2019-05-24|13||725361716|410225200603072443||14529479929@163.com||福建|警察|大专|||中国|2|||||20190524||||||9hvc26mw||导入||||
陈苇|男|陈苇|汉族|1938-04-12|党员|150723193804121051|道教|小品主持||||15055181563|内蒙古||||||高中|已婚|O|160||||||2019-05-24|81||7402810034|150723193804121051||7402810034@qq.com||重庆|科研人员|高中|||中国|2|||||20190524||||||34er0j||导入||||
刘敏|男|刘敏|回族|2005-11-24|群众|152529200511245706|道教|游泳||||18857831299|河北||||||本科|未婚|O|160||||||2019-05-24|14||3638128103|152529200511245706||3638128103@qq.com||湖北|制片|本科|||中国|5|||||20190524||||||2zrmusx||导入||||
方端森|男|方端森|汉族|1994-12-22|群众|542326199412226320|佛教|提琴||||15862892475|黑龙江||||||本科|未婚|O|177||||||2019-05-24|25||323734724|542326199412226320||15862892475@163.com||福建|会记|本科|||中国|2|||||20190524||||||gmzoaqc||导入||||
刘政中|男|刘政中|哈尼族|1949-12-06|群众|420103194912064033|道教|手工艺||||13642693089|台湾||||||本科|已婚|O|172||||||2019-05-24|70||302822167|420103194912064033||13642693089@126.com||江苏|教练|本科|||中国|3|||||20190524||||||zwkb7cd||导入||||
黄兴顺|男|黄兴顺|汉族|1959-12-08|群众|431302195912081759|佛教|高尔夫||||18653557418|安徽||||||本科|已婚|AB|173||||||2019-05-24|60||577371421|431302195912081759||18653557418@126.com||陕西|促销|本科|||中国|2|||||20190524||||||rl49oxvq2||导入||||
徐小平|男|徐小平|汉族|2012-06-19|群众|341122201206196277|基督教|冰球||||17877355392|吉林||||||本科|未婚|O|169||||||2019-05-24|7||34770102104|341122201206196277||34770102104@qq.com||安徽|管理员|本科|||中国|3|||||20190524||||||m2xo7gyq||导入||||
马宁|男|马宁|汉族|2003-10-29|群众|650102200310293802|伊斯兰教|笛||||15935084181|海南||||||高中|未婚|A|176||||||2019-05-24|16||828944740|650102200310293802||828944740@qq.com||宁夏|促销|高中|||中国|4|||||20190524||||||p4dv1ynox||导入||||
郭丽云|女|郭丽云|汉族|2007-04-17|群众|152528200704179497|基督教|街舞||||15073019968|湖南||||||大专|未婚|A|166||||||2019-05-24|12||9691099415|152528200704179497||9691099415@qq.com||湖南|教师|大专|||中国|3|||||20190524||||||1y2jf3||导入||||
鲁新华|女|鲁新华|朝鲜族|1950-10-14|群众|130104195010140780|伊斯兰教|摄影||||15735511801|香港||||||本科|已婚|O|174||||||2019-05-24|69||569097198|130104195010140780||569097198@qq.com||福建|医生|本科|||中国|3|||||20190524||||||5jqepy93||导入||||
伏思强|男|伏思强|汉族|2002-06-16|群众|532300200206165934|伊斯兰教|游泳||||17745356863|湖北||||||大专|未婚|O|176||||||2019-05-24|17||563277717|532300200206165934||563277717@qq.com||广东|教师|大专|||中国|3|||||20190524||||||tenhwsr||导入||||
刘梅芳|女|刘梅芳|汉族|1971-05-31|群众|320506197105310331|伊斯兰教|剪纸||||15239926492|台湾||||||大专|已婚|O|168||||||2019-05-24|48||9142101639|320506197105310331||15239926492@163.com||浙江|按摩技师|大专|||中国|5|||||20190524||||||blpnyu62r||导入||||
李吉斌|男|李吉斌|汉族|2013-06-10|群众|653200201306103746|道教|古筝||||18512086237|台湾||||||大专|未婚|AB|167||||||2019-05-24|6||831175780|653200201306103746||831175780@qq.com||宁夏|调酒师|大专|||中国|2|||||20190524||||||jo6wr9g||导入||||
江翰麟|男|江翰麟|汉族|1944-12-29|党员|321282194412290198|伊斯兰教|摄影||||14749466896|香港||||||高中|已婚|O|155||||||2019-05-24|75||27109105803|321282194412290198||27109105803@qq.com||福建|陪练|高中|||中国|5|||||20190524||||||4zq8yhb||导入||||
刘胜金|男|刘胜金|汉族|1984-12-16|群众|520302198412163912|基督教|旱冰||||13944445252|四川||||||本科|已婚|AB|180||||||2019-05-24|35||9868310675|520302198412163912||9868310675@qq.com||河北|服务员|本科|||中国|5|||||20190524||||||soi1d5fa||导入||||
马改清|女|马改清|汉族|1962-07-19|党员|510724196207190435|基督教|剪纸||||18976651706|贵州||||||本科|已婚|B|158||||||2019-05-24|57||5107882244|510724196207190435||18976651706@163.com||河北|分析师|本科|||中国|3|||||20190524||||||e69mncjr4||导入||||
刘岳锐|男|刘岳锐|汉族|1968-09-25|群众|230200196809258059|基督教|通俗流行声乐||||15359366511|重庆||||||本科|已婚|AB|160||||||2019-05-24|51||851785653|230200196809258059||15359366511@126.com||广西|教练|本科|||中国|2|||||20190524||||||o8n3b1||导入||||
刘雯怡|女|刘雯怡|汉族|1986-08-19|群众|371521198608197754|伊斯兰教|羽毛球||||13817602235|西藏||||||高中|已婚|B|158||||||2019-05-24|33||1247106847|371521198608197754||13817602235@126.com||浙江|车手|高中|||中国|2|||||20190524||||||i5ep1jy4||导入||||
王俊峰|男|王俊峰|汉族|1931-07-05|群众|341203193107056315|基督教|速写||||18880788025|浙江||||||高中|已婚|O|157||||||2019-05-24|88||6107341046|341203193107056315||18880788025@163.com||山东|场务|高中|||中国|4|||||20190524||||||eyrcld07||导入||||
